"year","stage","pet","cloud_cover","maximum_temperature","minimum_temperature","vapour_pressure","diurnal_temperature_range","mean_temperature","precipitation","rain_days","ground_frost_frequency","gdd","hdd","cumulative_precipitation","soil_moisture_index","soil_temperature_index","uv_index"
1988,"heading",4.2,36.35,23.95,9.65,10.55,14.35,16.75,99,14,2.2,23.6,23.5,163.6,-22.5714285714286,16.8,0.393397524071527
1988,"maturity",5.3,44.85,27.5,14.3,13.75,13.25,20.85,136,17.3,0,31.8,31.7,299.6,-24.6603773584906,20.9,0.294314381270903
1989,"sowing",2.4,29,22.2,8.1,11,14.2,15.1,16.9,3.5,2.2,10.15,10.1,16.9,-6.04166666666667,15.15,0.486206896551724
1989,"germination",2.05,22.3,19,3.75,8.4,15.25,11.35,34.4,6.7,19.4,12.75,12.7,51.3,-15.780487804878,11.375,0.683856502242153
1989,"tillering",3.2,21.3,22.7,6.3,9.3,16.4,14.5,10.4,2.3,4.9,9.5,9.5,61.7,-2.25,14.5,0.769953051643192
1989,"heading",4.35,34.5,24.6,9.05,10.3,15.6,16.8,59.8,9.2,3.2,23.65,23.6,121.5,-12.7471264367816,16.825,0.450724637681159
1989,"maturity",5.6,38.5,28.35,14.4,14.05,13.95,21.35,145.2,16,0,32.75,32.7,266.7,-24.9285714285714,21.375,0.362337662337662
1990,"sowing",2.4,25.1,22,7.1,10.5,14.9,14.5,12.2,2.8,3.5,9.55,9.5,12.2,-4.08333333333333,14.55,0.593625498007968
1990,"germination",2.1,22.4,19.25,3.7,8.35,15.55,11.45,29.5,5.8,19.4,12.95,12.9,41.7,-13.047619047619,11.475,0.694196428571429
1990,"tillering",3,25.4,21.2,5.6,8.4,15.6,13.4,14,2.6,5.7,8.4,8.4,55.7,-3.66666666666667,13.4,0.614173228346457
1990,"heading",4.45,32.8,25.5,9.9,10.75,15.6,17.65,36,6.9,2,25.4,25.3,91.7,-7.08988764044944,17.7,0.475609756097561
1990,"maturity",5.6,40,29.05,14.6,14.6,14.45,21.8,82.3,13,0.1,33.65,33.6,174,-13.6964285714286,21.825,0.36125
1991,"sowing",2.6,20.9,23.5,7.5,10.5,16,15.5,12.5,2.5,3.2,10.5,10.5,12.5,-3.80769230769231,15.5,0.76555023923445
1991,"germination",2.1,24.7,19.05,4.2,8.35,14.85,11.6,39.5,6.7,17.4,13.25,13.2,52,-17.8095238095238,11.625,0.601214574898785
1991,"tillering",3,22,21,4.8,8.3,16.2,12.9,6.5,1.6,7.7,7.9,7.9,58.5,-1.16666666666667,12.9,0.736363636363636
1991,"heading",4.15,42.45,24.55,10.75,11.4,13.85,17.65,102.3,14.8,1.5,25.3,25.3,160.8,-23.6506024096386,17.65,0.325088339222615
1991,"maturity",5.55,42.7,28.6,14.55,14.3,14,21.55,96.1,14.6,0,33.15,33.1,256.9,-16.3153153153153,21.575,0.32903981264637
1992,"sowing",2.6,21,23.3,6.6,10.1,16.6,14.9,6.4,1.5,4.4,9.95,9.9,6.4,-1.46153846153846,14.95,0.795238095238095
1992,"germination",2.1,20.8,19.8,4,8.5,15.8,11.9,14.4,2.7,8.9,6.9,6.9,20.8,-5.85714285714286,11.9,0.759615384615385
1992,"tillering",2.55,25.7,20.1,4.85,8.3,15.25,12.5,36.2,6.5,14.6,14.95,15,57,-13.1960784313726,12.475,0.593385214007782
1992,"heading",4.45,37.25,25.95,10.7,11.3,15.25,18.3,49.3,9.6,1.6,26.65,26.6,106.3,-10.0786516853933,18.325,0.409395973154362
1992,"maturity",5.6,40.3,28.8,14.6,14.45,14.25,21.65,102.6,13.1,0,33.4,33.3,208.9,-17.3214285714286,21.7,0.352357320099256
1993,"sowing",2.5,27.4,22.8,7.8,10.5,15,15.3,17.2,3.6,2.9,10.3,10.3,17.2,-5.88,15.3,0.547445255474453
1993,"germination",2.15,23.65,20.2,4.95,8.6,15.2,12.55,27.2,4.9,14.4,15.15,15.1,44.4,-11.6511627906977,12.575,0.644820295983087
1993,"tillering",3,26.3,21.5,6.2,8.9,15.3,13.8,15.1,3.7,4.7,8.85,8.8,59.5,-4.03333333333333,13.85,0.581749049429658
1993,"heading",4.45,37.3,26.05,11.2,11.7,14.85,18.65,88.9,11.4,1.1,27.25,27.3,148.4,-18.9775280898876,18.625,0.398123324396783
1993,"maturity",5.4,44,28.35,15.1,14.85,13.25,21.7,135.4,16.7,0,33.45,33.4,283.8,-24.0740740740741,21.725,0.301136363636364
1994,"sowing",2.5,21.4,22.9,6.7,10,16.3,14.8,5.7,1.6,4.2,9.8,9.8,5.7,-1.28,14.8,0.757009345794392
1994,"germination",2.05,19.8,18.55,2.8,7.65,15.75,10.7,34.9,5.8,22.9,11.35,11.4,40.6,-16.0243902439024,10.675,0.795454545454545
1994,"tillering",3,22,21,5.2,8.3,15.9,13.1,13.1,2.5,6.6,8.1,8.1,53.7,-3.36666666666667,13.1,0.718181818181818
1994,"heading",4.55,32.05,25.3,9.85,10.6,15.45,17.6,40,7.4,1.7,25.15,25.2,93.7,-7.79120879120879,17.575,0.482059282371295
1994,"maturity",5.65,40.6,29.3,14.7,14.55,14.6,21.95,84.9,12.5,0,34,33.9,178.6,-14.0265486725664,22,0.359605911330049
1995,"sowing",2.3,32.4,21.6,8.3,11,13.3,14.9,28.9,5.2,2.1,9.95,9.9,28.9,-11.5652173913043,14.95,0.410493827160494
1995,"germination",2.1,20.05,18.95,3.6,8.05,15.45,11.25,21.6,3.7,19.8,12.55,12.5,50.5,-9.28571428571428,11.275,0.765586034912718
1995,"tillering",3.1,23,22,6.2,9,15.8,14.1,15.3,3.4,4.7,9.1,9.1,65.8,-3.93548387096774,14.1,0.68695652173913
1995,"heading",4.4,36,25.3,10.5,11.2,14.85,17.9,61.6,10.8,1.3,25.8,25.8,127.4,-13,17.9,0.411111111111111
1995,"maturity",5.25,44.05,27.4,14.5,14.35,12.9,20.95,183.2,19.9,0,31.9,31.9,310.6,-33.8952380952381,20.95,0.292849035187287
1996,"sowing",2.3,34.1,22,8.4,11.1,13.5,15.2,23,3.6,1.9,10.2,10.2,23,-9,15.2,0.398826979472141
1996,"germination",2,20.8,19.9,4.5,8.7,15.4,12.2,7.9,1.5,7.8,7.2,7.2,30.9,-2.95,12.2,0.740384615384615
1996,"tillering",2.4,26.85,18.15,3.95,8,14.2,11.05,50.4,9,18.3,12.1,12.1,81.3,-20,11.05,0.528864059590317
1996,"heading",4.35,35.6,24.9,10.1,11.05,14.85,17.5,70.5,11.9,2.2,25,25,151.8,-15.2068965517241,17.5,0.415730337078652
1996,"maturity",5.15,45.9,27.15,14.2,14.35,12.95,20.65,168.3,19.6,0.1,31.35,31.3,320.1,-31.6796116504854,20.675,0.282135076252723
1997,"sowing",2.3,31.6,20.7,6.9,9.8,13.8,13.7,41.5,6,3.9,8.8,8.7,41.5,-17.0434782608696,13.8,0.436708860759494
1997,"germination",2.05,25.3,18.85,4.4,8.4,14.45,11.55,45.7,7.6,16.3,13.25,13.1,87.2,-21.2926829268293,11.625,0.571146245059289
1997,"tillering",3.1,25.8,22.4,6.5,9,15.8,14.4,14.6,3,4.3,9.45,9.4,101.8,-3.70967741935484,14.45,0.616279069767442
1997,"heading",4.4,37.55,25.75,11.25,11.6,14.5,18.5,57.5,9.2,0.9,27,27,159.3,-12.0681818181818,18.5,0.386151797603196
1997,"maturity",5.65,39.8,29,14.7,14.6,14.3,21.75,96.2,13.2,0,33.7,33.5,255.5,-16.0265486725664,21.85,0.35929648241206
1998,"sowing",2.5,22.1,22.6,7.2,10.4,15.4,14.9,19.1,3.3,3.6,9.9,9.9,19.1,-6.64,14.9,0.69683257918552
1998,"germination",2.2,19.4,20.55,4.3,8.4,16.2,12.4,14.9,3.7,16.7,14.85,14.8,34,-5.77272727272727,12.425,0.837628865979381
1998,"tillering",3,23,21.5,6.2,8.9,15.4,13.8,15.1,2.9,4.8,8.85,8.8,49.1,-4.03333333333333,13.85,0.665217391304348
1998,"heading",4.35,36.05,25.15,10.35,11.1,14.7,17.75,65.9,12,1.7,25.5,25.5,115,-14.1494252873563,17.75,0.410540915395284
1998,"maturity",5.4,44.2,28.1,14.75,14.55,13.4,21.45,164.6,18.8,0,32.85,32.9,279.6,-29.4814814814815,21.425,0.302036199095023
1999,"sowing",2.3,33.2,21.9,8.3,11.1,13.6,15.1,29.7,4.8,2.1,10.1,10.1,29.7,-11.9130434782609,15.1,0.409638554216867
1999,"germination",2.2,22.25,20.65,5.15,8.8,15.5,12.85,21.2,4.4,13.2,15.8,15.7,50.9,-8.63636363636363,12.9,0.696629213483146
1999,"tillering",3.1,20,22.1,5.7,8.6,16.4,13.8,14,2.6,5.7,8.9,8.8,64.9,-3.51612903225806,13.9,0.82
1999,"heading",4.35,34.15,24.8,10.15,10.8,14.65,17.4,66.7,10.7,2.1,24.95,24.8,131.6,-14.3333333333333,17.475,0.428989751098097
1999,"maturity",5.45,46.45,29.05,15.55,15.05,13.55,22.3,154.6,18.5,0,34.6,34.6,286.2,-27.3669724770642,22.3,0.290635091496232
2000,"sowing",2.3,25.1,21,6.3,9.5,14.7,13.6,22.1,3,4.7,8.65,8.6,22.1,-8.60869565217391,13.65,0.585657370517928
2000,"germination",2.1,23.3,20.3,4.9,8.7,15.4,12.5,10.4,2.6,7.3,7.6,7.5,32.5,-3.95238095238095,12.6,0.660944206008584
2000,"tillering",2.75,18.95,21.2,4.7,8.25,16.5,12.9,18.4,4.6,15.5,15.9,15.8,50.9,-5.69090909090909,12.95,0.870712401055409
2000,"heading",4.35,35.75,24.8,10,10.75,14.8,17.4,81.1,12,2.4,24.8,24.8,132,-17.6436781609195,17.4,0.413986013986014
2000,"maturity",5.55,40.05,28.25,14.3,13.85,13.95,21.25,140.4,15.7,0,32.55,32.5,272.4,-24.2972972972973,21.275,0.348314606741573
2001,"sowing",2.4,25.8,22.4,7.6,10.6,14.9,15,22.9,3.8,2.8,10,10,22.9,-8.54166666666667,15,0.573643410852713
2001,"germination",2.1,21.75,19.55,4.3,8.35,15.25,11.9,32.1,6.4,16.6,13.85,13.8,55,-14.2857142857143,11.925,0.701149425287356
2001,"tillering",3,24.2,21.4,5.6,8.6,15.8,13.5,23.9,3.3,5.9,8.5,8.5,78.9,-6.96666666666667,13.5,0.652892561983471
2001,"heading",4.3,37.65,24.75,10.5,11.2,14.25,17.65,91.6,13.5,1.9,25.25,25.3,170.5,-20.3023255813953,17.625,0.378486055776892
2001,"maturity",5.2,46.75,27.65,14.85,14.55,12.8,21.2,181.5,20.5,0,32.5,32.4,352,-33.9038461538462,21.25,0.27379679144385
2002,"sowing",2.4,27.3,22.2,7,10.1,15.2,14.6,33.2,4.9,3.6,9.6,9.6,33.2,-12.8333333333333,14.6,0.556776556776557
2002,"germination",2.05,23.9,18.65,3.55,7.95,15.15,11.05,37.3,6.6,19.9,12.2,12.1,70.5,-17.1951219512195,11.1,0.631799163179916
2002,"tillering",2.9,31.8,21.2,6.6,9,14.7,13.9,34.2,4.9,4.3,8.9,8.9,104.7,-10.7931034482759,13.9,0.459119496855346
2002,"heading",4.55,33.1,25.7,10.25,10.9,15.5,17.95,49.9,10.7,1.5,25.95,25.9,154.6,-9.96703296703297,17.975,0.466767371601208
2002,"maturity",5.65,38.35,28.7,14.15,13.95,14.6,21.4,97.9,15,0.1,32.85,32.8,252.5,-16.3274336283186,21.425,0.379400260756193
2003,"sowing",2.5,25.8,22.6,7.5,10.4,15.1,15,19.8,3.2,3,10.05,10,19.8,-6.92,15.05,0.585271317829457
2003,"germination",2.25,19.35,19.85,3.55,7.85,16.3,11.7,18.5,4.9,19.6,13.4,13.4,38.3,-7.22222222222222,11.7,0.842377260981912
2003,"tillering",2.9,22.5,20.3,4.2,7.8,16.1,12.2,18.9,3.7,8.4,7.25,7.2,57.2,-5.51724137931034,12.25,0.715555555555556
2003,"heading",4.5,35.95,25.5,10.45,11.05,15.05,17.95,63.9,10.7,1.8,25.95,25.9,121.1,-13.2,17.975,0.418636995827538
2003,"maturity",5.75,38.75,29.5,14.95,14.65,14.55,22.2,77.6,12.4,0,34.45,34.4,198.7,-12.495652173913,22.225,0.375483870967742
2004,"sowing",2.6,22.6,24,8.4,10.7,15.5,16.2,8.6,1.9,2,11.2,11.2,8.6,-2.30769230769231,16.2,0.690265486725664
2004,"germination",2.1,24.3,20.2,5.2,8.9,15,12.7,10.9,2.6,6.5,7.7,7.7,19.5,-4.19047619047619,12.7,0.617283950617284
2004,"tillering",2.7,21,20.95,5,8.35,15.95,12.9,28.2,5.5,14.8,15.95,15.8,47.7,-9.44444444444444,12.975,0.75952380952381
2004,"heading",4.45,31.35,25.3,10.05,10.9,15.25,17.65,62.2,10.1,2.4,25.35,25.3,109.9,-12.9775280898876,17.675,0.486443381180223
2004,"maturity",5.9,39,30.55,16.1,15.65,14.45,23.3,109.4,14.3,0,36.65,36.6,219.3,-17.5423728813559,23.325,0.37051282051282
2005,"sowing",2.5,25.2,23,8.3,10.9,14.7,15.6,19.6,3.4,2.3,10.65,10.6,19.6,-6.84,15.65,0.583333333333333
2005,"germination",2.3,17.65,21.2,4.65,8.45,16.55,12.9,15.5,3.8,15.6,15.85,15.8,35.1,-5.73913043478261,12.925,0.937677053824363
2005,"tillering",3.2,25,22.6,6,8.7,16.6,14.2,10.1,2.5,5.5,9.3,9.2,45.2,-2.15625,14.3,0.664
2005,"heading",4.75,30.4,26.9,10.65,11.3,16.25,18.75,30.4,8.2,1.4,27.55,27.5,75.6,-5.4,18.775,0.53453947368421
2005,"maturity",5.75,37.45,29.1,14.5,14.35,14.65,21.75,100.9,14,0,33.6,33.5,176.5,-16.5478260869565,21.8,0.389853137516689
2006,"sowing",2.3,28.7,20.5,6.1,9.5,14.4,13.3,37,4.9,5.2,8.3,8.3,37,-15.0869565217391,13.3,0.501742160278746
2006,"germination",2.25,19.7,20.75,4.5,8.45,16.25,12.6,19.1,4.7,16.2,15.25,15.2,56.1,-7.48888888888889,12.625,0.8248730964467
2006,"tillering",2.9,28.4,20.4,5.7,8.6,14.7,13,41.5,6,5.7,8.05,8,97.6,-13.3103448275862,13.05,0.517605633802817
2006,"heading",4.55,33.5,26.15,10.65,11.3,15.5,18.4,55.3,10.9,1.5,26.8,26.8,152.9,-11.1538461538462,18.4,0.462686567164179
2006,"maturity",5.7,40.35,29.35,14.9,14.65,14.45,22.1,134.7,16.3,0,34.25,34.2,287.6,-22.6315789473684,22.125,0.358116480793061
2007,"sowing",2.6,19.8,23.4,7,10,16.4,15.2,16.4,2.2,3.7,10.2,10.2,16.4,-5.30769230769231,15.2,0.828282828282828
2007,"germination",2.2,20.3,20.05,4.1,8.25,15.95,12.1,36.2,5.8,17.5,14.15,14.2,52.6,-15.4545454545455,12.075,0.785714285714286
2007,"tillering",3.2,20.1,22.2,5.4,8.4,16.8,13.8,9.9,2.7,6.3,8.8,8.8,62.5,-2.09375,13.8,0.835820895522388
2007,"heading",4.45,36.4,25.9,10.9,11.4,15,18.35,86.2,12.7,1.1,26.8,26.7,148.7,-18.3707865168539,18.4,0.412087912087912
2007,"maturity",5.45,42.1,28.15,14.45,14.25,13.65,21.3,131.8,16.4,0,32.6,32.6,280.5,-23.1834862385321,21.3,0.32541567695962
2008,"sowing",2.5,32.7,23.3,9.3,11.5,14,16.3,26.4,4.2,1.2,11.3,11.3,26.4,-9.56,16.3,0.428134556574923
2008,"germination",2,28.1,20.2,5.4,9.1,14.8,12.8,22,4.7,6.1,7.8,7.8,48.4,-10,12.8,0.526690391459075
2008,"tillering",2.75,21.3,21.45,5.6,8.75,15.9,13.5,27.4,5.2,12.1,17.05,17,75.8,-8.96363636363636,13.525,0.744131455399061
2008,"heading",4.55,30.2,25.55,9.7,10.7,15.85,17.6,42.2,8,3.4,25.25,25.2,118,-8.27472527472528,17.625,0.524834437086093
2008,"maturity",5.65,42.1,29.5,15.55,15.25,14,22.5,132.3,16.6,0,35.05,35,250.3,-22.4159292035398,22.525,0.331353919239905
2009,"sowing",2.4,28.3,22.7,8.1,10.9,14.6,15.4,17.6,4.3,2.3,10.4,10.4,17.6,-6.33333333333333,15.4,0.515901060070671
2009,"germination",2.05,27.5,19.65,5.15,8.95,14.45,12.35,41.4,8.2,13.6,14.8,14.7,59,-19.1951219512195,12.4,0.527272727272727
2009,"tillering",3.2,22.6,22.5,6.3,8.9,16.3,14.4,14.4,2.7,4.7,9.4,9.4,73.4,-3.5,14.4,0.716814159292035
2009,"heading",4.5,35.65,25.9,10.75,11.3,15.1,18.3,69,12.4,1.7,26.65,26.6,142.4,-14.3333333333333,18.325,0.424964936886395
2009,"maturity",5.75,37.95,28.95,14.3,14,14.65,21.65,123.1,16.9,0.1,33.25,33.3,265.5,-20.4086956521739,21.625,0.386034255599473
2010,"sowing",2.5,29.5,23.4,8.8,11.3,14.6,16.1,22.4,4.1,1.8,11.1,11.1,22.4,-7.96,16.1,0.494915254237288
2010,"germination",2.25,21.95,20.6,4.55,8.35,16.1,12.55,24.5,5,15.7,15.15,15.1,46.9,-9.88888888888889,12.575,0.73120728929385
2010,"tillering",3.2,18.3,22.7,6,8.7,16.7,14.3,8.5,1.9,5,9.35,9.3,55.4,-1.65625,14.35,0.912568306010929
2010,"heading",4.65,33.6,26.5,10.4,11.05,16.1,18.4,45.5,8.7,1.4,26.9,26.8,100.9,-8.78494623655914,18.45,0.479166666666667
2010,"maturity",5.6,41.45,29.1,14.9,14.6,14.2,22,143.8,18.5,0,34,34,244.7,-24.6785714285714,22,0.342581423401689
2011,"sowing",2.4,32.8,22.2,8,10.7,14.3,15.1,44.6,5.9,2.5,10.1,10.1,44.6,-17.5833333333333,15.1,0.432926829268293
2011,"germination",2.1,23.6,19.15,3.55,8,15.55,11.35,57.5,8,19.7,12.7,12.7,102.1,-26.3809523809524,11.35,0.661016949152542
2011,"tillering",3.1,21.3,21.9,5.2,8.2,16.8,13.5,19.6,4,6.5,8.55,8.5,121.7,-5.32258064516129,13.55,0.784037558685446
2011,"heading",4.7,28.8,26.35,9.75,10.55,16.6,18,40.6,7.5,2,26.1,26,162.3,-7.63829787234043,18.05,0.576388888888889
2011,"maturity",5.65,38.8,28.65,13.85,13.8,14.8,21.25,112.3,14.9,0.1,32.5,32.5,274.6,-18.8761061946903,21.25,0.381443298969072
2012,"sowing",2.6,21.7,23.7,7.4,10.3,16.3,15.5,6.6,2,3.2,10.55,10.5,6.6,-1.53846153846154,15.55,0.751152073732719
2012,"germination",2,26.5,19.8,4.6,8.7,15.2,12.2,26.7,4,7.7,7.2,7.2,33.3,-12.35,12.2,0.573584905660377
2012,"tillering",2.65,24.35,20.65,4.85,8.4,15.85,12.75,39,6.4,15.2,15.5,15.5,72.3,-13.7169811320755,12.75,0.648870636550308
2012,"heading",4.45,33.2,25.05,9.5,10.55,15.55,17.25,96.4,13.4,3,24.55,24.5,168.7,-20.6629213483146,17.275,0.468373493975903
2012,"maturity",5.7,40.25,29.35,14.8,14.45,14.55,22.05,120.1,15.8,0,34.15,34.1,288.8,-20.0701754385965,22.075,0.361490683229814
2013,"sowing",2.6,22,23.7,7.7,10.5,16,15.7,10.7,2.5,3,10.7,10.7,10.7,-3.11538461538461,15.7,0.727272727272727
2013,"germination",2.2,19.5,20.4,4.75,8.65,15.6,12.55,24,5.7,14.9,15.15,15.1,34.7,-9.90909090909091,12.575,0.802564102564102
2013,"tillering",3,22.4,21.3,4.9,8.2,16.4,13,17.9,3,7.3,8.1,8,52.6,-4.96666666666667,13.1,0.732142857142857
2013,"heading",4.55,29.9,25.45,9.35,10.4,16.1,17.4,50.9,9.9,3.2,24.8,24.8,103.5,-10.1868131868132,17.4,0.538461538461539
2013,"maturity",5.65,39.85,29.05,14.95,14.6,14.1,22,142.3,16.9,0,34,34,245.8,-24.1858407079646,22,0.353826850690088
2014,"sowing",2.6,25.6,23.9,8.3,10.9,15.6,16.1,18.6,3.9,2.2,11.1,11.1,18.6,-6.15384615384615,16.1,0.609375
2014,"germination",2.2,18.75,20.15,3.75,8.15,16.4,11.95,23,4.6,19.1,13.9,13.9,41.6,-9.45454545454545,11.95,0.874666666666667
2014,"tillering",3.1,27.1,22.1,6.5,9.1,15.5,14.3,19.2,3.6,4.3,9.3,9.3,60.8,-5.19354838709677,14.3,0.575645756457565
2014,"heading",4.75,30.8,27,10.65,11.2,16.4,18.8,43.8,7.9,1.3,27.65,27.6,104.6,-8.22105263157895,18.825,0.530844155844156
2014,"maturity",5.5,43.35,28.6,14.75,14.45,13.85,21.65,147.7,17.5,0,33.35,33.3,252.3,-25.8545454545455,21.675,0.319492502883506
2015,"sowing",2.7,22.1,25.2,8.5,10.9,16.7,16.8,8.9,2.3,2,11.85,11.8,8.9,-2.2962962962963,16.85,0.755656108597285
2015,"germination",2.1,26.95,19.7,4.85,8.65,14.85,12.25,51.6,8.7,14.6,14.55,14.5,60.5,-23.5714285714286,12.275,0.551020408163265
2015,"tillering",3.3,24.9,24,7,9.3,17,15.5,14.4,2.9,3.7,10.5,10.5,74.9,-3.36363636363636,15.5,0.682730923694779
2015,"heading",4.75,33.1,27.05,11.35,11.7,15.7,19.2,54.6,9.7,0.9,28.4,28.4,129.5,-10.4947368421053,19.2,0.474320241691843
2015,"maturity",6,34.6,30.3,15.05,14.75,15.25,22.65,76,12,0.1,35.35,35.3,205.5,-11.6666666666667,22.675,0.440751445086705
2016,"sowing",2.5,28.7,23.1,8.1,10.6,15,15.6,27.2,4.8,2.3,10.6,10.6,27.2,-9.88,15.6,0.522648083623693
2016,"germination",2.2,25.8,21.3,5.6,9,15.7,13.5,10.9,2.7,5.7,8.45,8.5,38.1,-3.95454545454545,13.45,0.608527131782946
2016,"tillering",2.8,21.2,21.85,5.3,8.6,16.55,13.55,32.1,7.3,13.2,17.15,17.1,70.2,-10.4642857142857,13.575,0.780660377358491
2016,"heading",4.7,30.5,26.45,10.15,10.85,16.3,18.3,48.5,8.4,1.7,26.6,26.6,118.7,-9.31914893617021,18.3,0.534426229508197
2016,"maturity",5.95,38.95,30.8,15.8,15.35,15.05,23.25,117,15.5,0,36.6,36.5,235.7,-18.6638655462185,23.3,0.385109114249037
2017,"sowing",2.6,24.7,24.1,8.2,11,15.8,16.1,14.5,2.7,2.3,11.15,11.1,14.5,-4.57692307692308,16.15,0.643724696356275
2017,"germination",2.35,18.6,21.45,4.55,8.6,16.95,13,15.6,4.2,16.1,16,16,30.1,-5.63829787234043,13,0.908602150537634
2017,"tillering",3.2,22.6,22.3,5.6,8.5,16.7,13.9,13.1,2.4,6.1,8.95,8.9,43.2,-3.09375,13.95,0.738938053097345
2017,"heading",4.65,32.7,26.35,10.35,11.05,16,18.35,57.7,10,1.2,26.7,26.7,100.9,-11.4086021505376,18.35,0.489296636085627
2017,"maturity",5.8,37.55,29.2,14.2,13.95,15,21.7,108.8,15.3,0,33.4,33.4,209.7,-17.7586206896552,21.7,0.399467376830892
2018,"sowing",2.6,27,23.7,8.3,10.7,15.4,16,20.2,4.3,2.3,11,11,20.2,-6.76923076923077,16,0.57037037037037
2018,"germination",2.3,21.65,21.1,5.3,8.85,15.85,13.15,17,4.5,13.4,16.4,16.3,37.2,-6.39130434782609,13.2,0.729792147806005
2018,"tillering",3.1,25,21.3,5.1,8,16.2,13.2,17.7,2.8,7.2,8.2,8.2,54.9,-4.70967741935484,13.2,0.648
2018,"heading",4.65,30.6,26.2,10.05,10.9,16.15,18.1,49.9,8.8,2.8,26.25,26.2,104.8,-9.73118279569892,18.125,0.527777777777778
2018,"maturity",6,35.3,30.3,15,14.55,15.35,22.65,70.5,12.4,0,35.3,35.3,175.3,-10.75,22.65,0.43342776203966
2019,"sowing",2.6,26.9,24.7,9.6,11.6,15.1,17.1,12.9,2.8,1,12.15,12.1,12.9,-3.96153846153846,17.15,0.561338289962825
2019,"germination",2.4,16.45,22.05,4.9,8.65,17.2,13.45,20,4.2,14.7,16.95,16.9,32.9,-7.33333333333333,13.475,1.04255319148936
2019,"tillering",3.3,18.4,23.5,6.4,9,17.1,14.9,6.4,1.7,4.7,9.95,9.9,39.3,-0.93939393939394,14.95,0.929347826086957
2019,"heading",4.85,29.45,27.25,11,11.4,16.2,19.05,31.2,6.8,0.9,28.25,28.1,70.5,-5.43298969072165,19.125,0.551782682512733
2019,"maturity",5.75,39.95,29.75,15.25,14.9,14.55,22.5,111.7,13.6,0,35,35,182.2,-18.4260869565217,22.5,0.362953692115144
2020,"sowing",2.6,20.1,24,7.3,10.3,16.6,15.6,9.6,2,3.3,10.65,10.6,9.6,-2.69230769230769,15.65,0.830845771144278
2020,"germination",2.1,21.7,20.7,5.3,9.1,15.4,13,12.1,2.3,6.3,8,8,21.7,-4.76190476190476,13,0.709677419354839
2020,"tillering",2.7,19.45,20.85,4.4,8.1,16.45,12.6,25.5,5.5,16.4,15.25,15.2,47.2,-8.44444444444444,12.625,0.845758354755784
2020,"heading",4.6,33.6,26.35,10.65,11.25,15.75,18.45,58.3,11.1,1.7,27,26.9,105.5,-11.6739130434783,18.5,0.467261904761905
2020,"maturity",5.55,44.35,29.05,15.25,14.75,13.75,22.1,130.4,16.2,0,34.3,34.2,235.9,-22.4954954954955,22.15,0.311161217587373
2021,"sowing",2.6,21.9,23.6,7.5,10.2,16.1,15.5,12,2.7,3.2,10.55,10.5,12,-3.61538461538462,15.55,0.735159817351598
2021,"germination",2.25,20.9,20.7,4.25,8.35,16.4,12.45,23.9,4.9,17.6,14.95,14.9,35.9,-9.62222222222222,12.475,0.787081339712919
2021,"tillering",3.1,24.1,21.7,5.2,8.4,16.5,13.4,20.8,3.8,6.7,8.45,8.4,56.7,-5.70967741935484,13.45,0.684647302904564
2021,"heading",4.45,34.4,25.7,10.1,10.8,15.55,17.85,50.6,9.4,1.7,25.8,25.7,107.3,-10.3707865168539,17.9,0.453488372093023
2021,"maturity",5.3,44.3,27.8,13.9,13.9,13.95,20.85,178.1,20.1,0.1,31.7,31.7,285.4,-32.6037735849057,20.85,0.313769751693002
2022,"sowing",2.5,24.4,23.3,7.2,10.3,16,15.2,31,4.7,3.5,10.25,10.2,31,-11.4,15.25,0.659836065573771
2022,"germination",2.3,23.35,21,4.95,8.75,16,12.95,37.2,6.8,14.2,15.95,15.9,68.2,-15.1739130434783,12.975,0.687366167023555
2022,"tillering",3.1,23.3,22.2,5.5,8.5,16.7,13.8,17,4,6.2,8.85,8.8,85.2,-4.48387096774194,13.85,0.716738197424893
2022,"heading",4.8,33.8,27.65,11.5,11.85,16.15,19.55,47.3,9.9,1.1,29.15,29.1,132.5,-8.85416666666667,19.575,0.477810650887574
2022,"maturity",5.5,42.9,28.7,14.6,14.45,14.1,21.6,140,17.4,0,33.3,33.2,272.5,-24.4545454545455,21.65,0.328671328671329
