"date","mean","stdev","var","median","iqr"
2018-09-16,26.6307039260872,18.3732829093931,350.874244689938,21.8587598800657,19.8819377422338
2018-09-21,27.9671433766691,17.1577943166095,306.209208170569,23.6587778727211,20.1945773760483
2018-09-26,29.303582827251,15.9423057238259,261.544171651201,25.4587958653765,20.5072170098628
2018-10-01,30.6283522267504,15.0169969638699,227.565868323538,27.1786384127214,21.0797298594449
2018-10-06,31.8792113027273,15.9294938118225,261.270208543343,28.3907031397663,23.2981064088888
2018-10-11,33.1184003276218,17.1321704926027,305.661281954854,29.5225924215007,25.7763561741003
2018-10-16,34.3575893525163,18.3348471733829,350.052355366365,30.654481703235,28.2546059393119
2018-10-21,35.5967783774107,19.5375238541632,394.443428777876,31.7863709849693,30.7328557045234
2018-10-26,36.8359674023052,20.7402005349434,438.834502189387,32.9182602667037,33.2111054697349
2018-10-31,38.3741230306326,22.0177093345886,489.171459967497,34.402603621944,35.8174387860047
2018-11-05,45.2936775207528,24.6421962738035,646.534336344397,42.2311203002927,40.7292760213221
2018-11-10,54.0070316314706,27.7156759262083,839.572518920895,52.1743614196775,46.4096145629887
2018-11-15,62.7203857421883,30.7891555786131,1032.61070149739,62.1176025390622,52.0899531046554
2018-11-20,71.4337398529061,33.8626352310179,1225.64888407389,72.060843658447,57.7702916463221
2018-11-25,80.1470939636239,36.9361148834226,1418.68706665039,82.0040847778318,63.4506301879888
2018-11-30,88.5203124950787,39.9104205199209,1606.02214981571,91.4836479630006,68.7912470663752
2018-12-05,90.7710905997992,41.0995938701012,1690.70144357989,92.617008332283,68.0168740057181
2018-12-10,90.9810552289418,41.6937231248423,1741.16214087701,90.9683010962699,65.2041709653798
2018-12-15,91.1910198580843,42.2878523795834,1791.62283817414,89.3195938602568,62.3914679250415
2018-12-20,91.4009844872268,42.8819816343244,1842.08353547127,87.6708866242437,59.5787648847032
2018-12-25,91.6109491163693,43.4761108890655,1892.54423276839,86.0221793882305,56.7660618443649
2018-12-30,91.8209137455118,44.0702401438065,1943.00493006552,84.3734721522174,53.9533588040266
2019-01-04,93.8359955818431,44.2964252348867,1962.17443847656,86.3217507639235,53.679044661984
2019-01-09,97.0544888896336,44.2773142168597,1960.48315429687,90.6680199407759,55.0969897854719
2019-01-14,100.272982197424,44.2582031988327,1958.79187011718,95.0142891176282,56.5149349089598
2019-01-19,103.491475505215,44.2390921808057,1957.1005859375,99.3605582944805,57.9328800324477
2019-01-24,106.709968813005,44.2199811627787,1955.40930175781,103.706827471333,59.3508251559357
2019-01-29,109.928462120796,44.2008701447516,1953.71801757812,108.053096648185,60.7687702794236
2019-02-03,108.150977543423,43.5198775700159,1899.80706787109,106.584594999041,60.6132289341525
2019-02-08,98.8795261383067,41.8460626602172,1767.56661987304,96.3939371109005,58.0974578857429
2019-02-13,89.6080747331901,40.1722477504184,1635.326171875,86.2032792227606,55.5816868373333
2019-02-18,80.3366233280736,38.4984328406197,1503.08572387695,76.0126213346206,53.0659157889237
2019-02-23,71.0651719229571,36.8246179308209,1370.8452758789,65.8219634464806,50.5501447405141
2019-02-28,62.4350106340409,35.2584874043266,1246.9878414031,56.3115301158568,48.1771904097182
2019-03-05,65.3480714367291,35.6306757773122,1274.02465032762,59.0451388205249,48.3749369959685
2019-03-10,72.1088729366189,36.6489704501243,1351.35954038558,65.8600948702902,49.4295838879008
2019-03-15,78.8696744365086,37.6672651229365,1428.69443044354,72.6750509200555,50.4842307798331
2019-03-20,85.6304759363983,38.6855597957487,1506.02932050151,79.4900069698208,51.5388776717655
2019-03-25,92.3912774362881,39.7038544685609,1583.36421055947,86.3049630195862,52.5935245636978
2019-03-30,99.1520789361778,40.722149141373,1660.69910061744,93.1199190693515,53.6481714556302
2019-04-04,92.6435819625863,37.8694353103636,1529.74439163208,86.9596522331236,49.208320713044
2019-04-09,77.2888860066741,32.4360491434732,1259.92994995117,72.1492368062336,41.1054715474454
2019-04-14,61.9341900507618,27.0026629765827,990.115508270261,57.3388213793435,33.0026223818469
2019-04-19,46.5794940948495,21.5692768096922,720.301066589353,42.5284059524534,24.8997732162484
2019-04-24,31.2247981389373,16.1358906428018,450.486624908444,27.7179905255634,16.7969240506498
2019-04-29,15.870102183025,10.7025044759113,180.672183227536,12.9075750986733,8.69407488505125
2019-05-04,9.6237323207249,8.97916492339089,82.5155329550437,6.8202997484513,5.22451714546529
2019-05-09,9.44957985416626,9.72918978045049,98.7974102881618,6.54845111600796,4.8438203565544
2019-05-14,9.27542738760762,10.4792146375101,115.07928762128,6.27660248356463,4.4631235676435
2019-05-19,9.10127492104898,11.2292394945697,131.361164954398,6.00475385112129,4.08242677873261
2019-05-24,8.92712245449034,11.9792643516293,147.643042287516,5.73290521867795,3.70172998982171
2019-05-29,8.75296998793171,12.7292892086889,163.924919620634,5.46105658623461,3.32103320091081
2019-06-03,8.51425781250092,13.067306391398,170.930094401039,5.23129091262799,3.019022464753
2019-06-08,8.1787060737619,12.7873120625812,164.020215352373,5.06464967727643,2.8350408077248
2019-06-13,7.84315433502289,12.5073177337645,157.110336303708,4.89800844192486,2.6510591506966
2019-06-18,7.50760259628388,12.2273234049478,150.200457255043,4.7313672065733,2.4670774936684
2019-06-23,7.17205085754486,11.947329076131,143.290578206377,4.56472597122174,2.2830958366402
2019-06-28,6.83649911880585,11.6673347473143,136.380699157712,4.39808473587018,2.09911417961201
