Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1961","1961","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1961","1961","100 g/ha","84892","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1961","1961","t","20374","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1962","1962","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1962","1962","100 g/ha","86659","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1962","1962","t","19065","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1963","1963","ha","2100","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1963","1963","100 g/ha","76400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1963","1963","t","16044","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1964","1964","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1964","1964","100 g/ha","88356","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1964","1964","t","22089","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1965","1965","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1965","1965","100 g/ha","81260","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1965","1965","t","16252","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1966","1966","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1966","1966","100 g/ha","84177","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1966","1966","t","18519","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1967","1967","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1967","1967","100 g/ha","83783","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1967","1967","t","20108","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1968","1968","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1968","1968","100 g/ha","90179","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1968","1968","t","21643","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1969","1969","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1969","1969","100 g/ha","82327","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1969","1969","t","18112","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1970","1970","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1970","1970","100 g/ha","93242","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1970","1970","t","24243","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1971","1971","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1971","1971","100 g/ha","86913","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1971","1971","t","20859","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1972","1972","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1972","1972","100 g/ha","92724","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1972","1972","t","23181","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1973","1973","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1973","1973","100 g/ha","82732","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1973","1973","t","18201","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1974","1974","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1974","1974","100 g/ha","85063","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1974","1974","t","20415","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1975","1975","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1975","1975","100 g/ha","85971","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1975","1975","t","20633","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1976","1976","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1976","1976","100 g/ha","83375","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1976","1976","t","20010","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1977","1977","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1977","1977","100 g/ha","82433","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1977","1977","t","19784","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1978","1978","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1978","1978","100 g/ha","84808","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1978","1978","t","20354","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1979","1979","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1979","1979","100 g/ha","96673","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1979","1979","t","25135","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1980","1980","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1980","1980","100 g/ha","90638","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1980","1980","t","21753","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1981","1981","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1981","1981","100 g/ha","98572","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1981","1981","t","24643","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1982","1982","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1982","1982","100 g/ha","80725","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1982","1982","t","19374","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1983","1983","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1983","1983","100 g/ha","81571","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1983","1983","t","19577","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1984","1984","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1984","1984","100 g/ha","82338","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1984","1984","t","19761","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1985","1985","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1985","1985","100 g/ha","96833","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1985","1985","t","23240","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1986","1986","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1986","1986","100 g/ha","96125","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1986","1986","t","23070","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1987","1987","ha","2800","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1987","1987","100 g/ha","103371","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1987","1987","t","28944","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1988","1988","ha","2900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1988","1988","100 g/ha","109410","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1988","1988","t","31729","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1989","1989","ha","2700","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1989","1989","100 g/ha","98478","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1989","1989","t","26589","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1990","1990","ha","2900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1990","1990","100 g/ha","105510","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1990","1990","t","30598","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1991","1991","ha","2700","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1991","1991","100 g/ha","102107","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1991","1991","t","27569","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1992","1992","ha","2100","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1992","1992","100 g/ha","69419","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1992","1992","t","14578","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1993","1993","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1993","1993","100 g/ha","96686","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1993","1993","t","21271","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1994","1994","ha","2166","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1994","1994","100 g/ha","93927","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1994","1994","t","20344","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1995","1995","ha","2246","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1995","1995","100 g/ha","93965","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1995","1995","t","21105","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1996","1996","ha","2700","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1996","1996","100 g/ha","99241","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1996","1996","t","26795","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1997","1997","ha","2300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1997","1997","100 g/ha","98848","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1997","1997","t","22735","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1998","1998","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1998","1998","100 g/ha","105491","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1998","1998","t","23208","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","1999","1999","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","1999","1999","100 g/ha","90577","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","1999","1999","t","23550","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2000","2000","ha","2300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2000","2000","100 g/ha","84852","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2000","2000","t","19516","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2001","2001","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2001","2001","100 g/ha","88808","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2001","2001","t","22202","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2002","2002","ha","1900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2002","2002","100 g/ha","81311","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2002","2002","t","15449","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2003","2003","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2003","2003","100 g/ha","84320","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2003","2003","t","12648","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2004","2004","ha","1800","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2004","2004","100 g/ha","79017","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2004","2004","t","14223","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2005","2005","ha","1400","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2005","2005","100 g/ha","109100","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2005","2005","t","15274","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2006","2006","ha","1503","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2006","2006","100 g/ha","95099","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2006","2006","t","14297","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2007","2007","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2007","2007","100 g/ha","102980","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2007","2007","t","15447","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2008","2008","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2008","2008","100 g/ha","97919","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2008","2008","t","15667","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2009","2009","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2009","2009","100 g/ha","108762","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2009","2009","t","14139","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2010","2010","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2010","2010","100 g/ha","92892","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2010","2010","t","12076","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2011","2011","ha","1400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2011","2011","100 g/ha","95086","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2011","2011","t","13312","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2012","2012","ha","1650","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2012","2012","100 g/ha","77048","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2012","2012","t","12713","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2013","2013","ha","1650","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2013","2013","100 g/ha","90152","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2013","2013","t","14875","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2014","2014","ha","1650","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2014","2014","100 g/ha","88497","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2014","2014","t","14602","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2015","2015","ha","1629","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2015","2015","100 g/ha","91085","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2015","2015","t","14836","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2016","2016","ha","1699","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2016","2016","100 g/ha","91400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2016","2016","t","15525","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2017","2017","ha","1498","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2017","2017","100 g/ha","91698","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2017","2017","t","13739","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2018","2018","ha","1407","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2018","2018","100 g/ha","91753","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2018","2018","t","12909","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2019","2019","ha","1434","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2019","2019","100 g/ha","91591","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2019","2019","t","13134","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2020","2020","ha","1155","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2020","2020","100 g/ha","91424","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2020","2020","t","10555","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2021","2021","ha","1029","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2021","2021","100 g/ha","91318","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2021","2021","t","9398","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01317","Papayas","2022","2022","ha","913","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01317","Papayas","2022","2022","100 g/ha","91211","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01317","Papayas","2022","2022","t","8329.95","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1961","1961","ha","9000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1961","1961","100 g/ha","99331","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1961","1961","t","89398","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1962","1962","ha","9000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1962","1962","100 g/ha","85566","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1962","1962","t","77009","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1963","1963","ha","11000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1963","1963","100 g/ha","95259","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1963","1963","t","104785","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1964","1964","ha","12000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1964","1964","100 g/ha","97401","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1964","1964","t","116881","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1965","1965","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1965","1965","100 g/ha","105318","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1965","1965","t","136913","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1966","1966","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1966","1966","100 g/ha","100459","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1966","1966","t","130597","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1967","1967","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1967","1967","100 g/ha","102945","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1967","1967","t","133828","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1968","1968","ha","14000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1968","1968","100 g/ha","97531","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1968","1968","t","136543","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1969","1969","ha","15000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1969","1969","100 g/ha","98806","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1969","1969","t","148209","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1970","1970","ha","14000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1970","1970","100 g/ha","97427","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1970","1970","t","136398","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1971","1971","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1971","1971","100 g/ha","97491","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1971","1971","t","155986","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1972","1972","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1972","1972","100 g/ha","99308","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1972","1972","t","158892","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1973","1973","ha","15000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1973","1973","100 g/ha","102212","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1973","1973","t","153318","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1974","1974","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1974","1974","100 g/ha","104159","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1974","1974","t","166655","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1975","1975","ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01345","Peaches and nectarines","1975","1975","100 g/ha","102813","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01345","Peaches and nectarines","1975","1975","t","164500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01345","Peaches and nectarines","1976","1976","ha","17000","E","Estimated value",""
