Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1976","1976","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1976","1976","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1976","1976","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1976","1976","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1976","1976","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1977","1977","t","38741.9323","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1977","1977","kg/ha","3.0777","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1977","1977","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1977","1977","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1977","1977","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1977","1977","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1977","1977","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1977","1977","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1977","1977","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1978","1978","t","42252.7305","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1978","1978","kg/ha","3.3489","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1978","1978","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1978","1978","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1978","1978","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1978","1978","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1978","1978","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1978","1978","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1978","1978","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1979","1979","t","43957.2337","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1979","1979","kg/ha","3.4815","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1979","1979","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1979","1979","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1979","1979","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1979","1979","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1979","1979","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1979","1979","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1979","1979","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1980","1980","t","49733.6448","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1980","1980","kg/ha","3.9362","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1980","1980","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1980","1980","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1980","1980","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1980","1980","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1980","1980","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1980","1980","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1980","1980","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1981","1981","t","55356.3991","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1981","1981","kg/ha","4.3781","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1981","1981","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1981","1981","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1981","1981","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1981","1981","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1981","1981","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1981","1981","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1981","1981","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1982","1982","t","50892.146","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1982","1982","kg/ha","4.0215","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1982","1982","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1982","1982","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1982","1982","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1982","1982","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1982","1982","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1982","1982","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1982","1982","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1983","1983","t","41390.0829","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1983","1983","kg/ha","3.2707","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1983","1983","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1983","1983","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1983","1983","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1983","1983","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1983","1983","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1983","1983","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1983","1983","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1984","1984","t","44650.9489","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1984","1984","kg/ha","3.5283","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1984","1984","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1984","1984","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1984","1984","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1984","1984","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1984","1984","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1984","1984","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1984","1984","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1985","1985","t","41763.7144","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1985","1985","kg/ha","3.3002","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1985","1985","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1985","1985","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1985","1985","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1985","1985","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1985","1985","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1985","1985","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1985","1985","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1986","1986","t","41360.4549","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1986","1986","kg/ha","3.2062","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1986","1986","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1986","1986","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1986","1986","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1986","1986","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1986","1986","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1986","1986","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1986","1986","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1987","1987","t","37326.714","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1987","1987","kg/ha","2.9048","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1987","1987","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1987","1987","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1987","1987","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1987","1987","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1987","1987","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1987","1987","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1987","1987","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1988","1988","t","42292.2945","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1988","1988","kg/ha","3.2785","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1988","1988","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1988","1988","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1988","1988","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1988","1988","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1988","1988","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1988","1988","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1988","1988","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1989","1989","t","42079.6162","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1989","1989","kg/ha","3.2369","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1989","1989","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1989","1989","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1989","1989","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1989","1989","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1989","1989","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1989","1989","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1989","1989","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1990","1990","t","42978.0997","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1990","1990","kg/ha","3.2808","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1990","1990","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1990","1990","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1990","1990","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1990","1990","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1990","1990","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1990","1990","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1990","1990","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1991","1991","t","41416.7426","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1991","1991","kg/ha","3.1364","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1991","1991","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1991","1991","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1991","1991","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1991","1991","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1991","1991","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1991","1991","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1991","1991","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1992","1992","t","41650.5193","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1992","1992","kg/ha","3.0914","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1992","1992","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1992","1992","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1992","1992","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1992","1992","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1992","1992","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1992","1992","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1992","1992","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1993","1993","t","45878.6653","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1993","1993","kg/ha","3.34","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1993","1993","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1993","1993","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1993","1993","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1993","1993","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1993","1993","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1993","1993","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1993","1993","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1994","1994","t","42556.9249","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1994","1994","kg/ha","3.0917","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1994","1994","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1994","1994","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1994","1994","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1994","1994","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1994","1994","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1994","1994","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1994","1994","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1995","1995","t","43988.9323","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1995","1995","kg/ha","3.183","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1995","1995","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1995","1995","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1995","1995","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1995","1995","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1995","1995","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1995","1995","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1995","1995","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1996","1996","t","45842.791","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1996","1996","kg/ha","3.2768","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1996","1996","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1996","1996","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1996","1996","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1996","1996","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1996","1996","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1996","1996","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1996","1996","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1997","1997","t","45971.0255","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1997","1997","kg/ha","3.2731","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1997","1997","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1997","1997","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1997","1997","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1997","1997","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1997","1997","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1997","1997","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1997","1997","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1998","1998","t","46149.6534","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1998","1998","kg/ha","3.2823","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1998","1998","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1998","1998","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5082","Leaching","1998","1998","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5082","Leaching","1998","1998","kg/ha","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7290","Cropland nitrogen use efficiency","5082","Leaching","1998","1998","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7291","Cropland phosphorus use efficiency","5082","Leaching","1998","1998","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7292","Cropland potassium use efficiency","5082","Leaching","1998","1998","","","","",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5082","Leaching","1999","1999","t","46536.6047","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5082","Leaching","1999","1999","kg/ha","3.2935","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5082","Leaching","1999","1999","t","","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5082","Leaching","1999","1999","kg/ha","","E","Estimated value",""
