date,potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd,maize_ton_per_hectare,maize_comm_ton_per_hectare,maize_non_comm_ton_per_hectare,wheat_ton_per_hectare,groundnuts_ton_per_hectare,sunflowerseed_ton_per_hectare,sorghum_ton_per_hectare,soybeans_ton_per_hectare,barley_ton_per_hectare,canola_ton_per_hectare,oats_ton_per_hectare,health_score
1957-02-01,5.0,41.9,69.7,29.8,8.5,16.3,16.9,0.0,13.4,23.0,0.3281875824659142,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,-0.0775572733427637,0.321452298313804,0.0323792834109614,0.475857188908336,28.3487505758964,25.1268760773444,1.1,1.23,0.46,0.63,0.44,0.57,1.4,0.23,0.64,,,0.7498034985466737
1957-03-01,4.1,40.2,66.1,28.1,8.8,14.8,16.1,0.0,13.3,21.4,0.4082228751953258,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,-0.0151399882916357,0.316165219083807,0.0578247393545258,0.440861893366949,60.702068125954,38.1584008188145,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.7530609564430388
1957-04-01,3.3,28.4,32.2,25.4,4.9,10.3,12.6,0.6,15.1,17.9,0.3514281170287014,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.148932713214835,0.319742205337991,0.0904756885551834,0.452571014706715,70.4658666732407,32.5109489572176,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.6160560563728895
1957-05-01,2.5,19.8,23.0,22.8,4.1,6.5,9.9,4.4,16.3,14.6,0.2574322613319829,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.297157098572035,0.331178799082391,0.0998268827385321,0.395268363913151,81.4748274575512,30.0063221863777,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.5198390169122167
1957-06-01,1.9,25.7,28.7,18.1,4.5,3.3,7.9,10.2,14.8,10.7,0.3300505790939745,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.425084427761371,0.316246198119352,0.116497690681957,0.433937257730596,101.749656518506,43.2473459875455,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.5117077876971768
1957-07-01,2.2,26.5,23.1,19.4,3.5,4.6,8.5,8.0,14.8,11.9,0.3477037824365929,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.524681699584514,0.288601628845057,0.194247635155429,0.445539342884471,81.2378289868758,43.9436181406821,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.5213339347841184
1957-08-01,3.0,23.3,29.9,21.0,4.6,4.9,8.1,7.2,16.2,12.9,0.277924791086351,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.5566558835533333,0.2884053201263223,0.3736376952852308,0.3824211155029693,64.78398920310327,26.79190959798643,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.5214185774799088
1957-09-01,3.8,36.0,63.0,23.2,7.3,8.6,9.9,1.9,14.6,15.9,0.3604731710892832,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.4781593967885022,0.2880547247232183,0.1362443029891487,0.4530473256391696,68.17064458121256,23.01969523752764,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.6604172673230185
1957-10-01,4.5,43.2,61.1,24.4,7.7,10.3,11.1,0.8,14.2,17.3,0.4095098470410009,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.383084568731087,0.282602509452467,0.0163818307879754,0.485593795383165,37.4869117880384,12.1589761496102,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.6923934838302733
1957-11-01,5.7,36.3,37.2,28.9,5.9,13.6,13.7,0.0,15.2,21.2,0.2730012705859356,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.263858868611355,0.293955205639105,-0.113982580746232,0.487445796878353,11.8204269870638,10.6474814519574,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.6373407565792168
1957-12-01,5.8,41.4,59.7,29.7,8.4,15.7,15.2,0.0,14.0,22.6,0.2283974060836464,381645.0,30.7456,94470.3,7.6106,130612.95,10.5223,49177.6433,3.9618,11278.3616,0.9086,35980.7615,2.8986,60469.7537,4.8715,308820.1622,24.8788,54663.3331,4.4037,134572.4823,10.8413,76937.9242,6.1982,4447.3685,0.3583,864.5496,0.0696,39265.5287,3.1633,103043.293,8.3012,0.0930061877476713,0.309908577550433,-0.0595731758588854,0.40475989437916,8.60943117295577,14.5063103634823,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.685399890096108
1958-01-01,5.3,48.4,108.9,29.1,9.6,16.6,16.6,0.0,12.5,22.9,0.4187920115335196,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.0022347848631508,0.329186283153789,-0.0305755085053276,0.466896663011648,8.56643953554127,12.4007768492544,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.9286946963550258
1958-02-01,5.2,36.7,46.9,29.6,7.1,15.5,16.2,0.0,14.1,22.5,0.4014936011982973,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.43170359152,9.059,5563.429629204501,0.4482000022430946,1152.7063995623173,0.0928999999563039,52012.537207684145,4.190200037546124,141468.80628932724,11.396799904900314,-0.0328687515549197,0.340863765322785,0.0819636539446769,0.442299090437371,12.8785386008605,19.8123663676681,0.99,1.09,0.4,0.58,0.52,0.51,1.0,0.24,0.61,,,0.785207559552103
1958-03-01,4.3,34.7,39.8,28.4,6.3,14.1,15.4,0.0,14.3,21.3,0.248163908142774,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4295999999995,0.4482,1152.7064000000007,0.0929,52012.53670000002,4.190200000000001,141468.80500000002,11.396800000000006,-0.0674472557970534,0.321808391682423,0.0126399048201818,0.420377419433175,22.9484845167594,17.5011611698518,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.6966254614488172
1958-04-01,3.2,33.7,40.2,25.6,6.0,11.4,13.5,0.2,14.2,18.5,0.2962793329338603,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4295999999995,0.4481999999999999,1152.7063999999998,0.0929,52012.5367,4.1902,141468.805,11.3968,-0.0127353910320662,0.30748781343863,0.0597866751715442,0.426753568875452,60.7850780962875,31.2124595482117,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.6813913820393015
1958-05-01,2.4,26.9,36.6,22.4,5.1,7.3,10.3,3.3,15.1,14.8,0.3776767061281338,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.42898023577,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.1454287376837062,0.3162642890793808,0.1069245431202752,0.4441580697940436,82.38229553414315,35.62359388577195,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.6592941043770068
1958-06-01,2.0,20.1,8.3,19.0,1.9,2.8,7.7,11.1,16.1,10.9,0.2634401114206129,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.43132192978,9.059,5563.429662210804,0.4482000049131813,1152.7064091912273,0.0929000007254662,52012.53760204996,4.1902,141468.805,11.3968,0.3446307262148912,0.3183793995418502,0.0441959990893343,0.4478785882412492,105.68502944951972,35.4081596289339,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.5072915427294423
1958-07-01,2.4,16.1,3.3,20.7,0.8,3.7,8.0,9.7,17.0,12.2,0.0750261142061282,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.507497963990473,0.290977519664598,0.17753774498745,0.413237554638447,79.3772398917911,31.4770656585692,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.440554650003525
1958-08-01,3.1,19.2,11.8,21.7,2.2,4.7,8.1,7.5,17.0,13.2,0.070360937640399,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.571206663502217,0.264335411008339,0.406825914464169,0.401554787677284,90.312809458087,41.3528624978481,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.46917918902028355
1958-09-01,3.9,33.3,30.0,23.3,4.7,8.0,9.7,2.3,15.3,15.6,0.1561461047713183,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.610516106919125,0.248712081614265,0.261735287990922,0.418707714684002,97.9178592743418,51.91533687697,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.570316054708917
1958-10-01,4.9,34.6,29.8,26.2,5.8,10.6,11.1,0.6,15.6,18.4,0.1870416690353022,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4481999999999999,1152.7063999999998,0.0929,52012.5367,4.1902,141468.805,11.3968,0.535463772565817,0.243385621284135,0.0335553119753808,0.45137162514499,32.1908619458876,18.6931899995699,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.6162171280548095
1958-11-01,5.5,39.0,59.3,28.5,7.8,13.7,13.7,0.0,14.8,21.1,0.2289953281895185,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.4309,9.059,5563.4296,0.4482,1152.7064,0.0929,52012.5367,4.1902,141468.805,11.3968,0.2968184225389924,0.2776055234651086,0.0880656432887156,0.432794201423762,10.0987195031707,10.9177731465778,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.7283207594484292
1958-12-01,5.6,43.9,88.8,29.0,10.1,15.7,15.3,0.0,13.3,22.3,0.3617407661975909,530910.0,42.7705,91566.54,7.3767,133152.75,10.7269,48562.6834,3.9122,11141.6152,0.8976,35322.8252,2.8456,59435.7279,4.7882,465955.5792,37.5377,86521.085,6.9702,187190.9538,15.0802,112449.43090000002,9.059,5563.429600000001,0.4482000000000001,1152.7064000000005,0.0929,52012.53670000001,4.190200000000001,141468.80500000002,11.396800000000004,0.101623259485333,0.3019739750057917,0.0738689431788306,0.424356579391713,8.215859832542288,15.122193305898575,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.8566919604013269
1959-01-01,5.5,41.5,68.3,29.0,8.3,15.1,15.0,0.0,13.9,22.0,0.3839615815938937,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.42305107196,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,-0.012894783843494,0.3116350164226353,-0.09240651186733,0.5057486568262177,7.568862798775794,12.439645660573,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.8033399329547739
1959-02-01,5.0,42.4,61.4,29.5,8.0,16.0,16.5,0.0,13.4,22.7,0.3353861737148647,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,-0.0596947674165464,0.3206617238451323,-0.0785907275005811,0.4257906649731479,10.4965131667356,11.3725429042691,0.98,1.09,0.41,0.58,0.51,0.52,1.36,0.33,0.73,,,0.7786897391876941
1959-03-01,4.3,34.1,39.1,28.5,6.2,14.0,15.2,0.0,14.4,21.2,0.290232558139535,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,-0.0755672246163888,0.314681243607159,-0.0094916234111343,0.409933554588489,14.606035554982,11.7530663999261,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.695469416647516
1959-04-01,3.2,33.2,44.5,25.3,6.4,11.0,13.1,0.3,14.3,18.2,0.3123160365517913,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,-0.0251167028906776,0.298003655301144,0.0969525618221505,0.425246908455673,33.0941465552823,16.8865957135707,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.6784473578027364
1959-05-01,2.2,33.8,55.6,20.1,6.4,6.3,9.8,4.8,13.8,13.2,0.5320265019625223,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.1548276926027841,0.2959135395025979,0.1134843542770226,0.4656544965388511,80.12048340411222,33.04773012662137,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.7245527148387214
1959-06-01,2.1,20.8,4.7,20.3,1.4,4.3,8.6,8.3,15.9,12.3,0.3735801106971024,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.375752740026662,0.27926762811088,0.167409665731855,0.44460248950364,100.584608127225,42.4399185635964,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.5445013905190577
1959-07-01,2.2,25.5,24.9,19.6,4.2,4.5,8.4,8.0,15.1,12.0,0.1840859349564086,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.5389515729083,0.276378811204163,0.14505381741296,0.417564592875174,78.170207847209,39.8909317895561,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.5112621325637196
1959-08-01,3.1,21.9,16.7,21.2,2.9,4.8,8.1,7.4,16.4,13.0,0.2268474460663787,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.5289678340422088,0.2913550938162546,0.1085030205468894,0.3663768503888003,60.48710639157674,28.544016576185157,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.5225012165133459
1959-09-01,4.2,26.8,14.3,24.7,2.9,7.6,9.3,2.6,17.1,16.1,0.1193880530916653,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.801044099636,0.476699995785638,1138.2545002710358,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.471422433991109,0.280038529909994,0.303954256952102,0.377418086964145,74.2770560598597,28.2352361890025,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.5144619781343436
1959-10-01,4.8,39.0,40.1,25.8,6.6,10.9,11.3,0.4,14.9,18.3,0.1596790439713491,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4236845412,10.9878,5917.80102599149,0.4766999922401825,1138.2544968600014,0.0916999997633902,55405.62759080744,4.463500109587611,151679.13741003882,12.219400324194345,0.4246736862294731,0.275617424979037,0.1635128431763589,0.4341137405870058,39.9547581054781,16.505768881112317,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.6118945688372132
1959-11-01,5.4,42.0,47.7,27.9,6.8,13.6,13.4,0.0,14.3,20.7,0.2333957172701951,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.4314,10.9878,5917.800957216267,0.4766999890444653,1138.254517734224,0.0917000013927313,55405.62720416684,4.4635000788381705,151679.1342816652,12.219400078850136,0.2335677410369795,0.2914684373431758,0.1050046878919239,0.4457302878882411,12.3333737234608,7.996742477584856,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.6858551902668816
1959-12-01,5.5,44.2,73.9,28.4,9.1,15.1,14.8,0.0,13.3,21.7,0.3024088376804256,463108.9815,37.3084,114739.6141,9.2435,203649.2652,16.4061,48459.1508,3.9039,11104.3862,0.8946,35092.2939,2.8271,60481.8968,4.8725,442463.2133,35.6451,77781.7322,6.2662,181596.381,14.6295,136391.42316226708,10.9878,5917.8011,0.4767,1138.2545,0.0917,55405.6262,4.4635,151679.1333,12.2194,0.0521546250349236,0.2977812685708066,-0.0473862861367415,0.4518874332901338,10.798968653872556,14.878145235266064,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.7803460349829441
1960-01-01,5.7,40.5,46.0,29.8,6.9,15.5,15.2,0.0,14.4,22.6,0.2920456211432609,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.941,0.4057,1000.361,0.0806,57658.2907,4.645,158740.3449,12.7882,-0.0368372280295131,0.3071565373019652,0.02444437612707,0.4347403724110243,11.457390264394226,17.9669443389036,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.7136115013687584
1960-02-01,4.9,43.4,57.7,29.3,6.6,16.1,16.6,0.0,13.2,22.7,0.269492249326061,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.941,0.4057,1000.361,0.0806,57658.2907,4.645,158740.3449,12.7882,-0.0625129717129598,0.321398121794536,-0.0446513676201303,0.415527497351779,10.768420513808817,12.807900310981871,1.01,1.13,0.38,0.63,0.54,0.53,0.75,0.23,0.59,,,0.7311092772049564
1960-03-01,4.1,41.4,59.0,27.7,8.0,14.3,15.6,0.0,13.3,21.0,0.3553149060425857,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.940999999998,0.4056999999999999,1000.3609999999998,0.0805999999999999,57658.29069999999,4.645,158740.3449,12.788200000000003,-0.019923811447795,0.3155084456813865,0.1327140292914311,0.4228204645068317,24.3533680851942,13.99515417965631,1.28,1.43,0.48,0.61,0.59,0.59,1.02,0.23,0.49,,,0.7457769613965625
1960-04-01,2.9,39.0,45.6,23.6,6.4,10.3,12.6,0.6,13.3,16.9,0.4089348508027393,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.941192474324,0.4057000148176609,1000.3610276247044,0.0806000021653449,57658.289069875,4.644999965557678,158740.3449,12.7882,0.0435520310669174,0.2999102146891195,0.1013878038250788,0.4359706456338862,29.222934140685833,13.117674407698017,1.28,1.43,0.48,0.61,0.59,0.59,1.02,0.23,0.49,,,0.6872644989920133
1960-05-01,2.3,28.3,21.1,21.0,4.0,6.2,9.5,4.9,14.8,13.6,0.3381002743753473,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.941,0.4057,1000.361,0.0806,57658.2907,4.645,158740.3449,12.7882,0.0545888847341523,0.309762726352819,0.0471474698474033,0.432582296023647,43.9015782704237,19.0497484665187,1.28,1.43,0.48,0.61,0.59,0.59,1.02,0.23,0.49,,,0.5673536717084382
1960-06-01,2.0,23.3,12.7,19.1,2.7,3.7,8.2,9.5,15.3,11.4,0.2108052258689598,444108.0285,35.7777,113520.6313,9.1453,180507.3173,14.5418,47448.4236,3.8225,10888.5236,0.8772,34412.73,2.7723,60481.8968,4.8725,393399.341,31.6925,69701.9084,5.6152,168805.2371,13.5991,113634.4736,9.1545,5035.941,0.4057,1000.361,0.0806,57658.2907,4.645,158740.3449,12.7882,0.118516382491849,0.33703809344151,0.154192171359543,0.445003700444743,56.5324996651548,32.1612467420568,1.28,1.43,0.48,0.61,0.59,0.59,1.02,0.23,0.49,,,0.47364794442540686
