date,ndvi
2024-02-25,0.516854794696898
2024-03-01,0.4947484959751531
2024-03-06,0.4727045226119295
2024-03-11,0.4523564523350946
2024-03-17,0.4344749785836841
2024-03-22,0.4205960064313283
2024-03-27,0.4077983374462812
2024-04-01,0.3963093458448105
2024-04-06,0.3866278844515954
2024-04-11,0.3778697020072998
2024-04-16,0.3696775072538882
2024-04-21,0.3603011220693464
2024-04-26,0.3453715224447438
2024-05-01,0.3258282948353361
2024-05-06,0.3035232203677375
2024-05-11,0.2781488870329479
